id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
27116320,白银时代,"王一波独一本畅想未来的小说，获台湾联合报系文学奖中篇小说大奖。
王小波后期成熟之作，文风恣肆随意，满口谐谑，有着明显的反思性和寓言性，让读者有别样的体验。
王小波作品的全部授权！李银河亲自校勘全稿。
李银河、柴静、冯唐倾情推荐，致敬王小波。",https://dou.img.lithub.cc/book/27116320.jpg,2017-10,https://book.douban.com/subject/27116320/,8.2,,4,读完这本书，反倒觉得自己其实是个十足的现实主义。,,2024-04-15 17:47:09,王小波 / 2017 / 北京十月文艺出版社
30296222,黑铁时代,"王小波未竟稿合集——迄今为止，最完备的手稿拾遗整理，完整收录28篇未竟稿。
本书收录了王小波的小说未竟稿、创作片段、写作笔记、题材罕见的对科学论文的眉批、自书简介、年谱等，清晰勾勒王小波的创作版图，令读者得以一窥王小波日臻成熟的创作过程。
9篇未竟稿为首次曝光，李银河授权独家出版，值得珍藏。
《一个愤世嫉俗的人》《海鬼》《大学四年级》等9篇为首次曝光，独家出版，市面其他版本均未收入，值得珍藏。
弥足珍贵的创作片段、写作笔记，极具个人色彩，如同一块块拼图，让你重新理解王小波。
王小波的创作思想、独到匠心和写作才华，蕴藏在这些极具个性的创作笔记中。有心的读者定能循着其中的蛛丝马迹，重新认识王小波及其作品，享受解谜般乐趣。
“王小波文集”的收官之作，也是迄今为止李银河最为认可的版本。
李银河独家授权，并亲自校订全稿。
王蒙、王朔、李敬泽、章诒和、徐则臣、徐浩峰、麦家、冯唐、柴静，诸多文坛名家倾情推荐，致敬王小波。",https://dou.img.lithub.cc/book/30296222.jpg,2018-9,https://book.douban.com/subject/30296222/,8,,3,插科打诨有几篇经典。,,2024-03-24 17:09:28,王小波 / 2018 / 北京十月文艺出版社
27143188,万寿寺,"《万寿寺》是王小波的长篇小说代表作，是王小波奇想与荒诞的结晶。
《万寿寺》的主人公王二的遭遇和唐代传奇人物薛嵩、红线的遭遇古今交错，讲述了关于现在、过去、自我、记忆，穿越时空和地域的故事。作者以借古喻今的手法，自由奔放的想象力，收放自如的叙述技巧，构筑了一个虚拟、魔幻、诡异的时空世界。通过一段段荒诞有趣的故事，展现了作者对中国历史和中国人性格的独到解析，同时影射了当代的现实弊病。",https://dou.img.lithub.cc/book/27143188.jpg,2017-9-1,https://book.douban.com/subject/27143188/,8.2,,4,简单总觉，俺读进去了，能读进去的小说，可不算多 ,,2024-03-10 20:18:02,王小波 / 2017 / 北京十月文艺出版社
27036978,寻找无双,"王小波长篇小说处女作，逝世二十周年精装纪念版！怀疑三部曲之“智慧之书”——思维的快乐则是人生乐趣中重要的一种。凡人都热爱智慧……我现在对这一点甚为怀疑。
【编辑推荐】：
★王小波怀疑三部曲之“智慧之书”——“人活在世界上，就如站在一个迷宫面前……寻找就是一切，而找的是谁却无关紧要。”
★自由理性、特立独行、黑色幽默，二十年来王小波的文字像一面猎猎旌旗感召着一代代年轻人，王小波是书店里永不消失的风景！
★王小波全部作品的独家授权，最全面、最值得收藏的版本！包括从未面市的遗稿及大量私人照片！最大程度满足粉丝对王小波的热爱与怀念之情。
★李银河老师，亲自校勘全稿，并作序追忆对王小波的思念之情。
★王蒙、王朔、李敬泽、章诒和、徐则臣、徐浩峰、麦家、冯唐、柴静，诸多文坛名家倾情推荐，致敬王小波。
【内容简介】：
《寻找无双》是王小波“怀疑三部曲”中的“智慧之书”，也是他的长篇小说处女作，王小波说：“凡人都热爱智慧——因为我自己就热爱智慧……我现在对这一点甚为怀疑，不是怀疑自己，而是怀疑每个人都热爱智慧。我写《寻找无双》时，心里总是在想这个问题。”
《寻找无双》通过王仙客从山东到长安，寻找表妹无双的故事，借用古代传奇为故事蓝本，融合现代元素，用历史反哺小说，通过王仙客的寻找之旅，来讲述一个卡夫卡式不断碰壁、不断突破各种障碍的荒诞故事。思维的快乐则是人生乐趣中重要的一种。本书就是一本关天智慧，更确切地说，关于智慧的遭遇的书。
【名人推荐】：
在我心目中，小波是一位浪漫骑士，一位行吟诗人，一位自由思想者。——李银河
极其怀念王小波，一个真正的独立作家！——章诒和
王小波说过，你在家里，在单位、认识的人面前，你被当成一个人看，你被尊重，但在一个没人认识你的地方，你可能会被当成东西对待。我想在任何地方都被当成人，不是东西，这就是尊严。——柴静
我细读了《黄金时代》。不是一般的好。太好了。写下这些文字时，作者心灵中只有纯粹的文学思维，只对文学负责。然而那些由朴素的词句铺排的文字中不仅渗透着诗意，也熔铸着极密极浓极细极深的时代、社会、人生信息，并有对人性的探幽发隐。——刘心武
看了王的小说，你怀疑的是他王小波“真有那么坏吗？”……他写的那样天真本色率性顽皮还动不动撒点野，搞点恶作剧，不无一种“痞”味儿……如果说你在某些人的作品中常常看到感到假面的阻隔，那么他的小说使你觉得他常常戴起鬼脸。——王蒙",https://dou.img.lithub.cc/book/27036978.jpg,2017-5,https://book.douban.com/subject/27036978/,8.7,,4,,,2024-02-22 14:34:41,王小波 / 2017 / 北京十月文艺出版社
27077957,红拂夜奔,"王小波说：“凡人都喜欢有趣。这是我一生不可动摇的信条，假如这世界上没有有趣的事我情愿不活……《红拂夜奔》谈的是这一点。”
《红拂夜奔》借隋末大将军李靖和杨素家妓红拂的风流韵事为蓝本，以现代人的眼光去观照历史，表现知识分子在反智社会中的尴尬处境。在历史与现实，虚幻与真实的纷繁交错中，小说看似荒诞，却处处体现着对现实的反讽，对自由、趣味的向往。正如王小波在序言中所言：“我写的是内心而不是外形，是神似而不是形似。”
【编辑推荐】：
王小波经典代表作，逝世二十周年纪念版！怀疑三部曲之“趣味之书”——“假如这世界上没有有趣的事我情愿不活。”
自由理性、特立独行、黑色幽默，二十年来王小波的文字像一面猎猎旌旗感召着一代代年轻人，王小波是书店里永不消失的风景！
王小波全部作品的独家授权！包括从未面市的遗稿及大量私人照片！
李银河老师，亲自校勘全稿，并作序追忆对王小波的思念之情。
王蒙、王朔、李敬泽、章诒和、徐则臣、徐浩峰、麦家、冯唐、柴静，诸多文坛名家倾情推荐，致敬王小波。
【名人推荐】：
在我心目中，小波是一位浪漫骑士，一位行吟诗人，一位自由思想者。——李银河
极其怀念王小波，一个真正的独立作家！——章诒和
王小波说过，你在家里，在单位、认识的人面前，你被当成一个人看，你被尊重，但在一个没人认识你的地方，你可能会被当成东西对待。我想在任何地方都被当成人，不是东西，这就是尊严。——柴静
我细读了《黄金时代》。不是一般的好。太好了。写下这些文字时，作者心灵中只有纯粹的文学思维，只对文学负责。然而那些由最朴素的词句铺排的文字中不仅渗透着诗意，也熔铸着极密极浓极细极深的时代、社会、人生信息，并有对人性的探幽发隐。——刘心武
看了王的小说，你怀疑的是他王小波“真有那么坏吗？”……他写的那样天真本色率性顽皮还动不动撒点野，搞点恶作剧，不无一种“痞”味儿……如果说你在某些人的作品中常常看到感到假面的阻隔，那么他的小说使你觉得他常常戴起鬼脸。——王蒙",https://dou.img.lithub.cc/book/27077957.jpg,2017-7,https://book.douban.com/subject/27077957/,8.5,,4,写有趣写得这么有趣。,,2024-02-03 15:52:24,王小波 / 2017 / 北京十月文艺出版社
36321036,多谈谈问题,"第33辑《单读》由9篇长访谈组成，针对历时性的问题，邀约许知远、郭玉洁、柏琳、杨潇、晓宇、叶三等作者，向不同领域的学者和从业者提问：鍾叔河、戴锦华、景凯旋、罗新、项飙、迈克尔·桑德尔、吕植、劳东燕、崔庆龙、张乔木（思想史万有引力）。
这些问题关于今日我们置身的重重危机，比如互联网上的心理极化、普通人精神的迷茫、历史叙事的滥用、精英教育的不公、生态环境的恶化等，也关于个人如何从最小的单位开展重建。在这个“下沉年代”，相信“提出问题，是一种维持基本尊严的方式”。
本辑单读首次增设漫画栏目，将纸面交给年轻的漫画作者们，表达新一代人的“半自由”生活体验。",https://dou.img.lithub.cc/book/36321036.jpg,2023-3,https://book.douban.com/subject/36321036/,8.5,,3,几篇好，几篇差。,,2023-08-07 23:55:41,吴琦 / 2023 / 上海文艺出版社
36359767,聪明的阅读者,"这是一本讲透阅读方法论的书，全书重点解决“何为读”“如何读”和“读什么”三大难题。
何为读？——你需要知道那些阅读背后的科学原理。这就是全书第一篇介绍的“阅读的系统模型”。
如何读？——你可以师法前沿科学研究与智者实践，这就是全书第二篇介绍的“系统阅读法”，具体包括“文本细读”、“抽样阅读”、“结构阅读”、“主题阅读”，以及“卡片大法”等。
读什么？——你可以读力作、杰作、神作，以及在人类文明历史上的基本书，这就是全书第三篇介绍的“系统选书法”与“通识千书”。
全书文笔优美，金句迭出，同时思想深刻，见解独特。无论你是有阅读刚需的学生，还是想要构建自己知识体系的终身学习者，或是想要培养孩子良好阅读能力和学习能力的家长，这本书都将给你极大的启发和指导。",https://dou.img.lithub.cc/book/36359767.jpg,2023-5,https://book.douban.com/subject/36359767/,8.4,,3,大道至简，算一本质量很高的综述。,,2023-07-24 17:27:21,阳志平 / 2023 / 中信出版集团
36028343,光幻中的论语,"《光幻中的论语——十七年电影的导演逻辑》是徐皓峰最新的电影评论集。主要将新中国国建国后十七年的红色电影展开解读和评说。我们所熟悉的电影作品，诸如《革命家庭》《烈火中永生》《小兵张嘎》《永不消逝的电波》《早春二月》等等，电影中呈现的社会样貌、民间秩序、生活伦理进行文化及美学意义上的认知和阐释，这将是一个全新的角度。
本书的内容分三个维度：
1、 传统的人情世故。在电影中，传统的人情世故早已浸润在演员的眼神、行为、台词之中，作者拉片式进行拆解，讲述其背后的渊源。
2、 分析电影导演的拍摄逻辑。从十七年电影说开去，涉及港片、好莱坞等各国经典影片，分析导演在编剧、选角、空间调度、镜头处理上具备的素质。
3、 孔子思想的影响。《革命家庭》的家庭观、《烈火中永生》的爱情观、《武训传》中的悟道……十七年电影表达的社会样貌、民间秩序、生活伦理等皆可从孔子思想去追根溯源。",https://dou.img.lithub.cc/book/36028343.jpg,2022-8,https://book.douban.com/subject/36028343/,8.2,,4,清淡，上瘾，好看。,,2023-04-04 16:41:35,徐皓峰 / 2022 / 光明日报出版社
35926975,如何成为一个会读书的人,"阅读，大致可以分为两种。一种是想要理解作者的想法，从页的行到后一页的后一行，一字不落地直线式阅读。而另一种是为了自己而阅读，想从书中找出对自己的人生和日常生活有用的东西，哪怕只有一篇文章或一段文字有帮助，就算完成了阅读。
这本书提倡的正是第二种阅读方法。不需要全部阅读，不需要给自己太大的压力，只要找到有用的内容，哪怕只有一行也可以。斜读也好，跳读也好，或者找关键词阅读也好，都是可以的。每天哪怕只花三分钟去阅读也可以。你可以反复地多读几遍，多重复几遍。只要是能获得对自己有帮助的知识，就说明你的阅读是值得的。
当然，本书也给了一些高效阅读的方法，比如用手指做辅助的阅读法、关键词阅读法、正负阅读法、提问式阅读法等，帮助读者更快更好地阅读一本书。",https://dou.img.lithub.cc/book/35926975.jpg,2022-5,https://book.douban.com/subject/35926975/,6.1,,1,还是有一点收获的，知道了什么叫共时性。,,2023-03-16 16:59:03,【日】渡边康弘 / 2022 / 北京联合出版有限责任公司
36081267,这世界的甜蜜与冷漠,"我遇到了一位像她的她，她曾爱过一位像我的我。当冷漠的现实像藤蔓一般缠绕甜蜜的回忆，无论是谁，最终都无法逃离。
-----------------------------------------------------------------------------------------------------
★	2018年瑞士国家图书奖获奖小说。
★	“当代的阿尔贝·加缪。”
★	“瑞士版的《青春咖啡馆》。”
★	“说德语的朱利安·巴恩斯。”
-----------------------------------------------------------------------------------------------------
彼得·施塔姆，瑞士当代文坛中坚，荷尔德林奖、萨尔茨堡劳利泽文学奖、阿雷曼文学奖、博登湖文学奖等奖项得主，作品《阿格尼丝：如此一天》曾入选瑞士中学教科书，《黑夜即白天》入围国际布克奖短名单，《我们飞》入选弗兰克·奥康纳国际短篇小说奖短名单。
-----------------------------------------------------------------------------------------------------
彼得·施塔姆的故事，永远不动声色，然后一击致命。在一个人的回忆中，甜蜜的爱情化为两份，在一段偶然的邂逅中发酵生长。然而，被回忆的人，也有自己的回忆。两人变成四人，真实变成幻影……在这部展现了华丽叙事技巧的小说里，施塔姆逼问读者，我们如何才能相信过去？那些“真实”的经历，在何种意义上才能摆脱自欺？",https://dou.img.lithub.cc/book/36081267.jpg,2022-10-1,https://book.douban.com/subject/36081267/,7.1,,4,"读完彼得·施塔姆的《这世界的甜蜜与冷漠》。在如此简练的文字风格下，能完成这样紧凑、电影蒙太奇一般的结构张力，让人羡慕。而且小说中抛出的话题鲜活，又深刻，如译者在后记中概括的施塔姆在讨论他对个体命运的思考：你遇到了曾经的你。他做了其他的决定，犯了其他的错误，但他并没有逃脱你的命运。

我可能更喜欢他自己在「记录」说到的故事结构：我是你需要的人，我是你在我身上想看到的人。这个问题不仅跨过了国界，语言，也跨过了时间和空间。加上他清晰的表述，简单的语言所带来的巨大冲剂。难怪《纽约客》会假设：“倘若阿尔伯特·加缪还活着，他或许会像彼得·施塔姆这样写作。”",,2023-02-17 11:37:23,[瑞士] 彼得·施塔姆 / 2022 / 人民文学出版社
34928222,第三帝国的到来,"德国在一战前曾是欧洲最富裕、最强大的经济体，反犹主义在政治中明显处于边缘地位。然而，起初只是一群极端分子和恶棍的纳粹党人，在数年之中就把德国变成了一党独裁的国家，把一个极有教养的民族引向了道德、物质和文化的废墟与绝境。
本书透过德国的历史、社会与文化，探究纳粹党徒的心理 ，还原纳粹攫取权力的过程，揭示反对者为何未能阻止他们，生动再现了导致第三帝国到来的混乱失序、经济灾难、暴力行径，以及社会的两极分化。
细致解析纳粹掌权的过程，获得今日的镜鉴——纳粹统治德国的时间虽只有十二年，却深刻影响了20世纪的历史进程，在现代世界的思想中留下了深刻的烙印。探究纳粹党徒的心理，理解纳粹的反对者为何未能阻止他们，明白纳粹独裁政权的本质和运作方式，并从中汲取教训，避免历史重演，时至今日依然必要。
从德国特殊的历史中寻找法西斯和民粹主义的根源——纳粹的崛起并不能简单视为德意志民族的独特产物，其复杂的经济社会因素，能使任何国家堕入暴力的深渊。本书详细阐述了历经一战、《凡尔赛条约》、恶性通货膨胀和大萧条的德国，如何一步步走向专制统治；魏玛共和国时期的政治、经济和社会发展，又如何为激进思想的酝酿提供了温床。
史学名家为普通读者撰写的全景式纳粹德国史——基于详实的史料与丰富的细节，埃文斯出色地实现了语言生动、分析严谨与解释有力的完美结合，以中立的视角客观、准确地呈现了纳粹登台前德国社会的方方面面。
《出版人周刊》《科克斯评论》《纽约时报》《华盛顿邮报》《卫报》等媒体齐声推荐。",https://dou.img.lithub.cc/book/34928222.jpg,2020-2,https://book.douban.com/subject/34928222/,9.4,,5,以我暂时的水平，只能打五星了。,,2023-02-13 09:53:05,[英] 理查德·J. 埃文斯 / 2020 / 九州出版社
